loss,accuracy,top3_accuracy,val_loss,val_accuracy,val_top3_accuracy,lr
2.659975290298462,0.0883977934718132,0.3038673996925354,2.45690655708313,0.10256410390138626,0.3333333432674408,0.001
2.4827799797058105,0.09944751113653183,0.3093922734260559,2.398864507675171,0.12820513546466827,0.28205129504203796,0.001
2.328695297241211,0.18232044577598572,0.37569060921669006,2.3470447063446045,0.12820513546466827,0.4871794879436493,0.001
2.309344530105591,0.14917127788066864,0.3977900445461273,2.236783981323242,0.1538461595773697,0.5384615659713745,0.001
2.230032205581665,0.19889502227306366,0.4917127192020416,2.1127543449401855,0.12820513546466827,0.5384615659713745,0.001
2.074228286743164,0.2154696136713028,0.5469613075256348,2.11313796043396,0.28205129504203796,0.5128205418586731,0.001
2.0533230304718018,0.24861878156661987,0.5580110549926758,2.083848714828491,0.20512820780277252,0.5641025900840759,0.001
2.0058798789978027,0.2707182466983795,0.6022099256515503,2.0057766437530518,0.23076923191547394,0.5897436141967773,0.001
1.9859422445297241,0.24309392273426056,0.6187845468521118,1.9555600881576538,0.20512820780277252,0.6153846383094788,0.001
1.8579756021499634,0.3093922734260559,0.6464088559150696,1.9956042766571045,0.1794871836900711,0.5641025900840759,0.001
1.8018989562988281,0.3425414264202118,0.6850828528404236,1.8132257461547852,0.3589743673801422,0.7435897588729858,0.001
1.7987068891525269,0.32596686482429504,0.7071823477745056,1.872320294380188,0.1794871836900711,0.6410256624221802,0.001
1.7264026403427124,0.3425414264202118,0.6795580387115479,1.8042343854904175,0.28205129504203796,0.6666666865348816,0.001
1.7547216415405273,0.3591160178184509,0.7071823477745056,1.777674913406372,0.28205129504203796,0.5897436141967773,0.001
1.6808178424835205,0.3038673996925354,0.7348066568374634,1.7064200639724731,0.3589743673801422,0.692307710647583,0.001
1.6336829662322998,0.3591160178184509,0.7569060921669006,1.6764698028564453,0.28205129504203796,0.692307710647583,0.001
1.5133540630340576,0.37016573548316956,0.8011049628257751,1.5528755187988281,0.4615384638309479,0.7948718070983887,0.001
1.6258622407913208,0.38121548295021057,0.7790055274963379,1.5445159673690796,0.4871794879436493,0.7435897588729858,0.001
1.4490666389465332,0.4254143536090851,0.8121547102928162,1.4906420707702637,0.5384615659713745,0.7435897588729858,0.001
1.2633723020553589,0.5248618721961975,0.8729282021522522,1.4143662452697754,0.5641025900840759,0.7692307829856873,0.001
1.2343484163284302,0.530386745929718,0.889502763748169,1.5245941877365112,0.4871794879436493,0.8205128312110901,0.001
1.2655688524246216,0.45856353640556335,0.889502763748169,1.4102107286453247,0.5641025900840759,0.8205128312110901,0.001
1.1880576610565186,0.541436493396759,0.8784530162811279,1.5066741704940796,0.4615384638309479,0.7692307829856873,0.001
1.1586178541183472,0.5635359287261963,0.8784530162811279,1.3593367338180542,0.4871794879436493,0.8461538553237915,0.001
1.048555612564087,0.6353591084480286,0.889502763748169,1.3696235418319702,0.5128205418586731,0.7948718070983887,0.001
0.9768089056015015,0.6132596731185913,0.9337016344070435,1.288134217262268,0.5897436141967773,0.8205128312110901,0.001
1.0415492057800293,0.5690608024597168,0.9337016344070435,1.2181718349456787,0.5641025900840759,0.7948718070983887,0.001
1.061690092086792,0.541436493396759,0.9171270728111267,1.4751654863357544,0.5384615659713745,0.8461538553237915,0.001
0.9392616152763367,0.6464088559150696,0.9281768202781677,1.2866111993789673,0.5641025900840759,0.8205128312110901,0.001
0.7697428464889526,0.6961326003074646,0.950276255607605,1.3898966312408447,0.5897436141967773,0.7948718070983887,0.001
0.7272782921791077,0.7458563446998596,0.9613259434700012,1.544279932975769,0.5641025900840759,0.8205128312110901,0.001
0.6712779402732849,0.7403314709663391,0.9558011293411255,1.3873203992843628,0.6410256624221802,0.8205128312110901,0.001
0.6884050369262695,0.7513812184333801,0.9668508172035217,1.512920618057251,0.5897436141967773,0.8205128312110901,0.0005
0.6173276305198669,0.7900552749633789,0.9834254384040833,1.4003812074661255,0.6666666865348816,0.8205128312110901,0.0005
0.4428409934043884,0.8453038930892944,0.9834254384040833,1.4116408824920654,0.5897436141967773,0.8461538553237915,0.0005
0.5227541923522949,0.7900552749633789,0.9834254384040833,1.346569538116455,0.692307710647583,0.8205128312110901,0.0005
0.4697147309780121,0.8176795840263367,0.9944751262664795,1.3574469089508057,0.6666666865348816,0.8205128312110901,0.0005
0.34746822714805603,0.8950276374816895,0.9834254384040833,1.3761065006256104,0.692307710647583,0.8461538553237915,0.00025
0.39831531047821045,0.8674033284187317,0.9944751262664795,1.3589082956314087,0.6666666865348816,0.8461538553237915,0.00025
0.3468720018863678,0.8784530162811279,0.9834254384040833,1.4269325733184814,0.6410256624221802,0.8461538553237915,0.00025
0.3162311613559723,0.9060773253440857,0.9944751262664795,1.4640542268753052,0.692307710647583,0.7948718070983887,0.00025
0.3290073275566101,0.889502763748169,0.9944751262664795,1.4911353588104248,0.692307710647583,0.8461538553237915,0.00025
